Timestamp,RPM,Speed_kmh,Coolant_temp_C,Intake_temp,MAF_gps,Throttle_pos_pct,fuel_level_pct,Battery_voltage_Amp,Engine_load_pct,Short_tern_trim_pct,long_term_fuel_trim_pct,02_sensor_voltage_V,Catalyst_temp_C,Ambient_air_temp_C,Barometric_pressure_Kpa,Timing_advance_deg,Fuel_pressure_Kpa,Engine_oil_temp_C,Gear_position,Acceleration_mps2,Brake_pedal_pct,Steering_angle_deg,GPS_LAT,GPS_LON
10/02/2026 17:45,4644,103.88,87.2,23.2,41.78,61.7,8,13.5,49.5,9.6,3.1,0.227,533.5,13.2,96.9,30.7,393.3,101.5,P,-1.8,30.2,-353.9,51.451134,-2.582259
10/02/2026 17:45,5492,128.15,95.9,36.9,10.41,66,52.6,13.7,53.4,-6.9,7.5,0.899,636.2,6.5,96.7,29,304.1,76,D,2.18,94.5,-58,51.453839,-2.588571
10/02/2026 17:45,2800,147.53,75,41.6,74.49,75.9,53.9,13.19,82.4,0,1.4,0.417,481.8,16,100.9,10.1,262.9,111.2,P,-1.25,18.8,15.9,51.46085,-2.596811
10/02/2026 17:45,6470,38.79,87.3,30.7,115.72,75.8,21.1,14.33,39.7,7.9,7.5,0.89,799,20.9,103.8,18.1,363.5,72.6,D,-1.93,25.5,391.5,51.452036,-2.588739
10/02/2026 17:45,6246,18.7,104.3,30.5,54.27,85.8,95.1,14.52,52.1,-5.9,-3.4,0.486,789.1,5,99.4,36.8,272.4,87.1,4,-1.54,33.5,-242.8,51.449704,-2.594912
10/02/2026 17:45,3412,1.58,93.1,20.5,117,36.8,95.6,12.2,61.3,-0.6,1.7,0.392,735.2,24.6,102.5,-2.1,382.3,75.8,6,1.1,67.6,-98.8,51.459323,-2.581462
10/02/2026 17:45,2276,51.63,99.5,21.1,66.88,33.5,79.3,13.33,60.1,-4.8,10.9,0.308,675.6,26.5,95.6,-3.8,317.2,83.1,5,-2.1,39.7,225.2,51.461081,-2.579771
10/02/2026 17:45,3733,7.71,89.6,11.4,25.78,57.3,78.6,12.71,56.2,-5.1,10,0.322,467.2,25.7,100.9,2.5,287,115.1,P,1.28,79.5,373.3,51.459038,-2.580104
10/02/2026 17:45,2545,70.94,94.3,23,93.16,81.9,74.1,14.65,28,-7.6,-3.6,0.571,301,15.2,96.6,18,338.7,101.9,3,-2.07,43.6,162.2,51.46078,-2.593792
10/02/2026 17:45,5119,79.4,99.9,29.4,59.29,41.8,90.5,12.36,49.1,-9.7,7.1,0.463,756.8,22.6,100.5,27.4,389.6,71.7,6,1.67,33.3,365.3,51.458021,-2.582455
10/02/2026 17:45,1935,71.37,83.9,40.5,94.26,35.7,79.2,12.05,55,8.1,-6.9,0.13,600,10.6,95.6,27.2,260.1,74.7,5,-2.39,28.1,-70.7,51.449875,-2.584911
10/02/2026 17:45,5558,23.67,96.6,37.6,78.53,31.4,73.3,13.99,73.5,4.8,-7.7,0.6,782.3,29.2,100.9,-1,438.1,95,N,-2.72,95.5,-87.9,51.46343,-2.580932
10/02/2026 17:45,2273,65.82,78.4,46.1,36.4,52.2,53.7,14.32,44.4,6.7,10.9,0.522,699.2,12.9,104.6,21.9,429,85.6,2,-2.96,62.1,340.7,51.464005,-2.580525
10/02/2026 17:45,1020,18.23,81.9,18.2,101.8,27.9,57.7,12.61,25.1,-0.9,-7.4,0.196,583.2,21.1,97.3,34.7,255.7,118.3,3,2.23,41.5,374.8,51.461919,-2.588055
10/02/2026 17:45,5818,138.94,84.4,17.1,24.3,61.5,59.7,12.28,27.3,-4.6,-6.5,0.18,526,15.1,104.7,-3,344.7,70.2,4,-0.45,96.8,122.7,51.445956,-2.579993
10/02/2026 17:45,5619,83.32,78.9,25.1,89.68,20.8,25.2,14.74,60.5,-9.7,-0.8,0.397,721.6,15.7,97.8,19.8,251.7,99.9,R,2.95,34.7,342.4,51.453884,-2.585781
10/02/2026 17:45,3906,118.24,80.7,44.9,73.64,44.4,95.7,12.79,68.9,-4,-4.7,0.434,703.6,26.7,95.7,2.4,346.1,62.1,R,1.19,97.4,-17,51.464455,-2.585492
10/02/2026 17:45,1671,20.23,98.9,22,30.11,68.9,30.1,13.45,57.3,-8.7,3.8,0.719,785.6,19.3,104.9,6.4,400.4,116.7,P,-0.03,71.3,-6.2,51.464369,-2.57832
10/02/2026 17:45,2830,97.23,100.5,15.5,117.12,67.6,98.3,14.13,70.1,0.3,-7.1,0.455,718.2,11.6,97.8,-4.1,260.9,114,1,0.19,60.5,-243,51.459414,-2.586165
10/02/2026 17:45,3806,86.73,101.3,32.8,94.61,24.8,37.1,13.95,61.1,-0.3,-0.1,0.595,654.4,26.1,103.3,15.2,295.6,91,1,-0.04,45.3,360.9,51.448775,-2.587453
10/02/2026 17:45,3702,111.37,74.1,43,111.24,55.2,93.1,12.98,53.9,-7.2,6.2,0.229,840.1,21.8,103.1,35.4,300,119.5,1,0.31,76.7,-347.7,51.454575,-2.588081
10/02/2026 17:45,4722,51.02,105.9,10.9,37.57,85.5,33.4,12.5,39.9,-6.9,7.2,0.214,484,22,102.4,12.9,378.7,60.1,P,-2.5,89,246.2,51.449341,-2.582811
10/02/2026 17:45,5061,14.05,101.7,46.8,63.26,64,46,13.39,24.4,-6.8,9.2,0.64,463.8,20.1,102.3,38.7,354.7,95,3,-1.13,35.1,293.3,51.457747,-2.582032
10/02/2026 17:45,5870,90.83,91.3,17.3,20.66,72.6,71.9,14.11,55.4,-3.4,8.3,0.659,847.1,12.8,102,35.2,416.6,95,1,1.22,66.1,65.5,51.45855,-2.594701
10/02/2026 17:45,3135,64.9,73.9,38.8,19.43,89.7,85.1,14.52,39,1.4,3.7,0.415,472.9,7.4,104.1,24.4,333.7,76.6,3,0.81,0.8,79.3,51.451893,-2.585393
10/02/2026 17:45,1389,18.79,87,22.3,55.32,3.2,15.3,14.53,46.7,1.9,-2.4,0.42,631.8,8.7,104.4,14.4,253.6,90.2,R,0.95,37.9,71.5,51.461791,-2.594763
10/02/2026 17:45,938,21.74,107.6,40.4,26.24,40.5,28.5,12.27,76.6,3.5,-1.8,0.427,552.6,12,99,9,329.5,84.8,R,0.59,3,-51.5,51.454331,-2.589512
10/02/2026 17:45,1233,69.98,87.3,31.9,41.31,39.6,90.1,12.78,44.4,-4,1,0.815,666.1,20.5,102.9,-2,286.5,62.9,P,-2.05,92.7,-62,51.460834,-2.594496
10/02/2026 17:45,2667,70.52,92.7,46.8,78.12,4.8,53.2,12.86,65.9,8.1,7.2,0.312,722.2,27.3,99.3,21.5,252.6,119.1,4,0.58,62.1,186.8,51.451725,-2.581669
10/02/2026 17:45,3337,136.7,70.4,13.3,52.59,93.4,72,14.71,72.5,0.1,-5.8,0.151,869.5,13.3,104,10.1,309.9,119.3,2,-2.2,30.2,-447.3,51.460777,-2.581076
10/02/2026 17:45,2953,148.44,71.7,40.3,53.9,69.1,28.3,13.4,78.8,-5.2,-7.9,0.435,658.9,22.5,100.6,36.1,257.7,67.4,D,0.05,16.4,-315.6,51.456315,-2.581993
10/02/2026 17:45,2878,150.84,90.7,10.5,115.94,77.2,90.4,13.92,73.9,-4.4,-7.6,0.42,489.4,7.4,96.3,3.6,348.2,69.5,D,1.55,60.3,-358,51.445958,-2.583929
10/02/2026 17:45,1706,80.82,90.9,21.2,36.39,47.1,50,14.4,38.3,10,0.9,0.426,562,23.9,101.8,2.5,407.5,71.5,P,-2.23,53.3,-439.3,51.45318,-2.588899
10/02/2026 17:45,6464,121.48,95.8,23.2,30.29,2.7,9.5,12.99,25.4,-9.8,-3.7,0.732,411.1,29.5,101.4,11.1,409.2,66.3,3,1.68,29.1,-129.3,51.450689,-2.580134
10/02/2026 17:45,6236,23.22,81.1,11.3,28.54,26.4,6.7,12.35,23.6,0.2,11,0.789,812.4,27,102.6,20.6,435.9,67.8,1,-1.25,53.6,-16.3,51.453483,-2.582917
10/02/2026 17:46,1358,51.45,93,41.2,80.82,99.7,79.4,12.58,49.4,-8.5,1.3,0.855,440.9,5.4,102,29.5,266,71.3,5,-2.85,76.4,384.4,51.457811,-2.58857
10/02/2026 17:46,3433,56.84,93.8,19.5,92.18,94.3,87.1,14.63,76.5,-1.3,-2,0.568,774.2,28.9,96.1,29.9,356,109.1,2,-0.42,90.3,332.9,51.457423,-2.594181
10/02/2026 17:46,6437,141.19,91.2,13,46.18,70.1,26.6,13.63,34.5,-6.2,11,0.687,705.1,5.7,97.3,38.9,323.5,69.7,P,2.37,88.1,-436.6,51.456315,-2.596472
10/02/2026 17:46,3222,120.98,78.7,37.8,115.59,81.7,66.5,13.65,41.5,-6.7,-7.3,0.572,633.5,16.5,98.7,17,312.3,113.7,N,0.5,44.9,-5.1,51.453167,-2.590593
10/02/2026 17:46,4178,138.46,109.2,26.9,35.12,0.7,76,12.68,44.9,1.5,6.8,0.566,466.6,23.4,100.8,18.5,350.4,69,N,1.18,96.3,140.5,51.45489,-2.587139
10/02/2026 17:46,3735,11.75,76.3,17.9,100.04,12.2,30.8,12.57,59.6,-1.3,-0.8,0.83,763.4,17.4,98.5,18.4,396.7,93.6,N,2.45,75.1,106.5,51.452788,-2.594221
10/02/2026 17:46,4592,119.93,94.7,43,63.07,0,15.7,13.86,33.8,4.5,1.5,0.403,629.6,8,103.7,28.3,392.5,98.9,R,2.02,18.3,-275.3,51.460455,-2.590277
10/02/2026 17:46,5131,132.42,108.2,20.9,60.17,97.3,38.6,14.46,72.3,-7.9,4.4,0.278,753.5,26.2,100.7,30.9,435.6,77.8,4,-0.78,58.5,86.6,51.452137,-2.583725
10/02/2026 17:46,3256,22.05,98.9,31.3,116.57,91.7,72.9,13.85,68.8,2.9,7.2,0.419,755.9,26.1,104.8,6.3,398,71.3,P,1.37,54.4,-332.5,51.44659,-2.594431
10/02/2026 17:46,3599,37.92,98.2,21.4,91.67,63.5,14.6,13.94,41.7,8.4,9.2,0.417,816.5,14,96,18.1,387.2,110.7,R,1.14,36.8,-315.3,51.445246,-2.586684
10/02/2026 17:46,6146,127.16,83.8,42.8,29.33,6.4,34.4,14.26,47.4,8.3,6.7,0.469,637.6,9.4,102.5,37.8,268.7,110.2,2,-2.05,31.5,298.2,51.455225,-2.593
10/02/2026 17:46,1734,88.69,102,41.7,73.65,24.6,36.7,13.99,53.9,1.4,-7.4,0.532,408.7,19.9,103.6,13,365.4,116.3,3,-0.31,49.1,-382.2,51.451396,-2.594632
10/02/2026 17:46,1219,144.46,76.7,39.4,99.46,3.2,17,14.46,45,-7,-6.2,0.889,302.4,9.5,99.1,20.8,267.7,90.3,2,0.46,29.3,116.1,51.456508,-2.585932
10/02/2026 17:46,5869,18.26,101.5,50,37.77,5.4,35.9,12.12,61.4,-0.6,-1.3,0.692,716.7,26.5,96,-4.7,363,113.3,D,2.79,65.1,-414.5,51.450662,-2.59361
10/02/2026 17:46,3104,114.43,88.2,13.3,30.35,70,44.4,13.07,77.8,9.2,-5.7,0.55,808.2,16.9,95,27.6,365.2,62.6,2,1.09,3.1,-1.1,51.452378,-2.589871
10/02/2026 17:46,6444,40.68,96.4,24.6,103.62,76.5,19.7,12.51,84.3,-7.1,8.7,0.824,502.7,9.2,97.4,15,305.5,85.3,D,-2.65,95.8,-206,51.458269,-2.594116
10/02/2026 17:46,3775,122.98,77.5,25.4,16.7,6.9,5.2,12.64,77.8,-2.3,9.8,0.46,749.3,13,102.5,29.9,425,76.8,5,-1.88,91.6,215.5,51.45378,-2.596691
10/02/2026 17:46,1658,31.89,108.9,37.5,10.93,69.1,52.5,12.83,66.7,2.2,-2.5,0.189,591.6,22,97.4,31.9,351.1,83.1,5,-1.39,27,-220,51.456932,-2.581298
10/02/2026 17:46,2628,148.21,94,44.6,96.76,58.9,96.4,14.47,40,-6.3,7.8,0.82,506,21,102.5,0,400.6,90,1,-2.91,99,-312.1,51.456214,-2.5812
10/02/2026 17:46,6221,159.54,79.3,34.5,53.48,78.6,7.3,13.76,51.4,4.4,9.2,0.663,652.4,18.3,95.9,13.9,424,102.5,1,-0.63,80.8,444.3,51.444608,-2.588286
10/02/2026 17:46,6025,55.28,93.3,40.4,9.65,14.5,55.3,14.1,60.7,-4.8,10.1,0.783,702.6,20.1,100.8,-1.1,292.3,116,P,-1.29,44.4,271.8,51.447787,-2.592183
10/02/2026 17:46,5662,71.1,83.3,21.8,85.41,87.1,36.2,14.27,30.6,-7.4,11.1,0.365,884.8,15.7,98.9,20.4,411.2,101.3,D,-0.57,7.8,406.9,51.457787,-2.587787
10/02/2026 17:46,6056,146.38,96.7,10.6,16.34,19.7,66.5,14.04,74.2,8.5,3.1,0.648,605.7,15.3,104.1,6.6,300.1,80.3,P,2.64,16.5,-205.8,51.44957,-2.585342
10/02/2026 17:46,4793,69,73.7,40.7,78.31,39.8,58.9,14.11,52.9,1.2,12,0.455,717.2,17.4,100,-1.5,430.4,69.4,P,-0.07,76.5,-233.9,51.460998,-2.597395
10/02/2026 17:46,3258,136.35,77.7,29.8,116.83,39.8,33.1,13.49,89.5,4.4,7.3,0.558,551.4,18.8,95.7,30,388.7,79.6,D,-2.33,35.5,93.4,51.460975,-2.596493
10/02/2026 17:46,4386,27.5,90.3,37.3,106.34,63.1,19.1,12.5,33.2,-6.4,5.8,0.384,306.3,19,104.2,-1.2,447.6,101.8,N,2.58,13,-234.2,51.445961,-2.586009
10/02/2026 17:46,3541,117.64,79,22.5,26.46,42.4,75.4,12.64,54.3,-1,0.4,0.534,468.5,12.8,96,3.2,279.1,84.5,3,-0.89,70.2,354.4,51.45319,-2.579246
10/02/2026 17:46,3558,106.42,79.2,34.9,33.48,35.5,21.6,12.48,27.6,9.6,2.6,0.82,444.9,18.8,97,13.7,309.3,113.9,P,0.1,9.2,-125.1,51.456435,-2.57847
10/02/2026 17:46,5846,29.18,94.3,46.2,109.71,79.2,22.5,12.78,64.5,-7.7,-1.7,0.805,649.3,28.2,99.1,-3.1,438.8,93,5,1.68,81.3,227.9,51.450552,-2.582712
10/02/2026 17:46,2069,6.49,94.2,36,10.97,57.8,80.9,13.56,86.3,3.3,10.7,0.649,876.7,20.6,101.2,2.9,414.8,87.7,4,0.55,10.6,404.3,51.453945,-2.589602
10/02/2026 17:46,2422,71.81,96.6,35.4,118.33,30.9,65.3,14.73,48.1,-9.9,-2.6,0.3,691,15.7,97.4,14.3,399.1,66.1,2,1.09,96.2,133.8,51.456333,-2.593086
10/02/2026 17:46,1369,42.86,84.3,41.9,118.48,94.9,9.9,13.98,59.1,1.8,-4.8,0.786,757.1,11,98.5,10.9,358.4,87.8,1,-0.18,98.7,194.5,51.462239,-2.578317
10/02/2026 17:46,3391,39.16,93.4,31.8,101.73,50.6,18.3,13.66,64.6,1.9,0.6,0.419,358.8,25.3,104,39.6,284.2,103.4,N,1.53,22.2,-365.7,51.449762,-2.588254
10/02/2026 17:46,6339,6.71,109,39.5,56.31,36.5,6.6,14.71,22.8,-0.2,7.6,0.28,461.6,19.5,103.1,4,323,67,3,-0.71,83.8,-18.6,51.464014,-2.583165
10/02/2026 17:46,5340,71.89,74.3,28.3,116.24,6.6,70.5,12.71,81.9,-3.7,-4.4,0.543,739.3,28.5,95.7,11.3,261.4,69.8,2,-2.1,39,-37.4,51.463996,-2.582382
10/02/2026 17:46,2474,112.17,74.2,22.7,10.15,72.4,37.4,14.17,40.3,-3.8,11.4,0.18,598.2,18.6,95.1,-4.5,425.3,71.6,4,-0.74,22.1,-9.1,51.462458,-2.582961
10/02/2026 17:46,1245,33.65,70.9,42.6,37.73,72.4,74.3,14.08,63.9,-3.8,4.8,0.108,454.2,28.2,96.7,-3.6,312.1,84.2,P,-1.56,63,88.4,51.46179,-2.592081
10/02/2026 17:46,3190,57.94,73.3,31.1,55.16,7.2,86.6,13.12,80.1,-1.9,-7.3,0.467,338.4,22.4,102.3,9.5,396.6,65.5,4,-1.13,84.3,-368,51.445003,-2.595497
10/02/2026 17:46,1220,117.18,83.7,24.3,84.74,22.6,31.5,12.6,41.9,-1.3,-2,0.563,744.3,16.4,103.9,18.9,419.5,61.5,3,-0.29,38,-104.9,51.446898,-2.595
10/02/2026 17:46,4075,158.77,70.4,46.3,103.09,94.2,12.1,12.11,47.9,9.7,1,0.684,432.5,19.6,99.1,36.9,394.6,96,1,-0.39,93.4,-427.7,51.446234,-2.591098
10/02/2026 17:46,819,43.3,97.2,28.2,76.02,13.1,48.3,12.09,49.5,-4.5,-4.3,0.678,335.9,20.8,104.8,23.8,429.3,90.5,4,2.48,65.6,219.7,51.457157,-2.583832
10/02/2026 17:46,973,127.44,86.5,44,59.19,4.3,34.8,13.09,84.6,3.2,-0.7,0.452,463.5,17.6,101.7,33.4,431,110.5,6,2.04,8.7,269.2,51.452732,-2.590646
10/02/2026 17:46,3111,9.75,104.1,26.7,34.3,10.7,30.4,14.34,68.5,-8.9,5.6,0.785,522,16.7,96.3,13.6,270.2,89.3,3,1.64,42.7,216.9,51.448865,-2.593047
10/02/2026 17:46,1620,32.3,96.7,42,23.08,60.4,58.4,14.2,58.6,-8.4,2.5,0.592,456.6,11.6,99.1,34,368.4,81.4,1,2.83,11.4,150.8,51.454092,-2.585059
10/02/2026 17:46,1841,31.95,109.8,43.7,88.23,2,64,13.4,24.3,-1.7,-3.2,0.344,473.4,12,101.3,23,394.8,70.7,6,-1.73,76.8,338.7,51.454633,-2.594596
10/02/2026 17:46,5850,3.44,89.3,28.8,86.93,25.8,72.8,12.03,21.7,5,-0.6,0.172,506.4,24.4,98.9,19.6,370.7,83.6,N,-0.47,78,150.9,51.454186,-2.580582
10/02/2026 17:46,4113,98.63,71.2,13,30.52,46.8,73.8,13.71,85.5,2.9,-4.1,0.502,842.8,24.7,99.9,28.5,304.5,102.1,1,1.96,76.5,-436.1,51.451693,-2.578745
10/02/2026 17:46,5921,149.17,100.9,20.4,57.65,36.4,71.7,13.4,83.4,7.9,4.4,0.395,756.3,21.1,102.1,17.1,324.2,104.5,5,1.21,97.2,169.7,51.449471,-2.578135
10/02/2026 17:46,5729,19.39,107.5,26.2,60.41,22.8,30,13.39,30,-2.4,11.6,0.2,870.1,10.6,98.9,7,423.5,73.9,4,0.69,38.9,-124.2,51.452098,-2.597788
10/02/2026 17:46,2557,8.67,107.9,11,29.37,15,5.2,13.62,83.7,-7.1,3.4,0.399,669.8,13.9,97.3,14.7,367.5,81.8,3,0.77,23.9,-26.3,51.458014,-2.579913
10/02/2026 17:46,5687,8.92,70,36.8,13.61,51.7,58.5,12.98,49.2,-9.3,-2.7,0.377,691.5,20.8,103.3,16.9,321.9,91.5,2,-1.64,31.3,-291,51.454313,-2.58443
10/02/2026 17:46,1974,114.67,79.5,18.9,91.97,83.2,65.6,12.18,35.7,-3.3,2.3,0.295,627.8,25.3,101.8,26.1,351,117.1,N,0.64,41.7,-436.5,51.452949,-2.581046
10/02/2026 17:46,1094,112.74,78.4,46.5,63.18,91.7,7.3,12.93,52.7,3,-5.8,0.414,667.8,29.7,95.3,29.5,253.5,107.8,6,2.75,52.4,-326.4,51.450696,-2.584796
10/02/2026 17:46,4112,68.98,78.9,44.3,100.14,41.1,62.5,14.17,21.7,7.7,9.9,0.171,472.4,14.8,104.8,39.9,334.1,88.2,D,-2.18,43.9,-318,51.449362,-2.59612
10/02/2026 17:46,6372,15.14,82.7,46,113.81,64.8,32.6,13.48,25.7,7,2.5,0.423,747.2,25.6,98.5,36.9,396.7,92.9,N,-1.5,74.9,-86.1,51.462246,-2.580124
10/02/2026 17:46,5812,138.75,104.9,45,65.09,82.7,56.7,12.03,62.2,5.1,0.6,0.76,800.6,8.6,101.4,-3.2,323.9,92.4,2,1.48,1.4,213.7,51.459183,-2.593011
10/02/2026 17:46,4784,3.4,87.7,35.6,118.23,26,37.5,13.91,27.1,-4.9,6.3,0.172,570.5,25.5,98.4,8.9,430.7,72.1,N,2.2,77.6,-350.2,51.447089,-2.593242
10/02/2026 17:46,5775,109.48,84.8,25.1,14.54,3.7,51.4,13.97,44.7,8.4,-1.3,0.209,414.1,21.9,104.5,32.6,439.9,70.6,6,2.3,82.8,-415.2,51.453248,-2.591288
10/02/2026 17:46,1607,57.73,83.4,15.9,10.78,66.1,27.3,13.45,44.2,-9.9,-7.8,0.103,628.2,19.9,95.4,18,308.6,82.5,5,2.89,49.5,367.7,51.458696,-2.596614
10/02/2026 17:46,2864,61.35,98.9,24.3,7.27,91.6,13.5,12.71,70.1,1.7,-2,0.119,573.4,8.4,99.7,7.8,430.8,70.9,5,-1.17,40.3,84.7,51.455593,-2.594979
10/02/2026 17:47,1296,131.97,109.3,38.6,85.89,27.7,31.7,12.49,59.4,8.4,11.6,0.829,508,5.4,104.1,20.6,441.6,61.4,D,-1.59,6.9,439.6,51.454245,-2.584761
10/02/2026 17:47,2661,21.51,89.2,11.1,78.34,79,30.7,12.61,85.4,2.9,3,0.238,773.3,8.5,97.7,27.9,325.9,70.1,2,-0.97,79.4,-449,51.462514,-2.583976
10/02/2026 17:47,5392,20.21,107.9,34.7,89.66,17.3,24,12.69,64.5,1.4,4.6,0.471,508.8,28.4,97.5,10.2,394.5,64,5,-1.52,33.8,124.6,51.454746,-2.580623
10/02/2026 17:47,2649,131.2,88.1,23.9,32.15,28,36.4,12.4,59.3,-8.3,8.3,0.143,878.1,25.1,95.6,28.8,416.2,99.9,6,0.32,30.9,375.4,51.450933,-2.587387
10/02/2026 17:47,915,136.49,92.3,31.1,118.85,13.6,99.1,12.64,42.5,-2.5,-6,0.785,419,13.3,96.4,-1.2,367.5,61.8,6,0.55,81.9,-166.7,51.448963,-2.593992
10/02/2026 17:47,2708,49.44,107.3,30.6,33.33,96.5,24.3,13,82.4,1.3,-2.8,0.539,472.6,22.5,97.1,23.7,411,114.4,5,1.49,70.5,193.7,51.45129,-2.585462
10/02/2026 17:47,2612,130.22,87,38.8,113.85,62.2,83.8,14.45,47.2,-2.7,-7.9,0.447,701,7.5,100,1.2,325.9,108.9,N,2.74,64.3,-247.4,51.450873,-2.590437
10/02/2026 17:47,3587,68.35,90.1,35.1,19.07,37.5,19.9,14.48,42.4,-8.8,7.5,0.391,899.2,5.5,100.4,3.3,365.8,90.8,4,-0.72,68.2,179.1,51.459342,-2.581764
10/02/2026 17:47,5442,77.84,92.7,10.8,116.43,69.6,95.2,12.12,77.3,3.9,-6,0.519,340.4,18.6,102.5,38.4,302.6,101,2,-2.24,74.4,235.6,51.462465,-2.580811
10/02/2026 17:47,3663,126.78,95.1,23.8,89.8,73.5,29.9,13.08,80.5,0.4,-2.4,0.294,831.9,6.8,98.6,4.6,361.4,76.1,2,-0.13,56,11,51.455752,-2.579039
10/02/2026 17:47,3842,71.07,96.7,30.4,111.22,28.8,53.6,13.11,22,-6.7,9.5,0.658,816.5,11.1,95.2,30.5,444.7,85.5,6,0.48,57.1,-176.7,51.457717,-2.592215
10/02/2026 17:47,3613,159.64,84.4,24.9,89.28,32.7,26.6,14.16,24.1,9.8,8.1,0.523,896.2,21.3,97.5,7.1,328.6,96.5,1,0.35,25.3,-243.3,51.452799,-2.589289
10/02/2026 17:47,2428,84.8,105.5,14,37.62,53.4,29.5,14.71,43.3,9.5,9.6,0.539,497.1,6.2,98.5,30.1,429,62.7,N,1.17,90.1,-307.6,51.460335,-2.583756
10/02/2026 17:47,5476,76.44,103.2,11.8,77.43,95,76.6,12.51,79.6,8.4,-5.1,0.358,707,24.1,103.4,35.3,410.9,97.2,4,1.34,50.5,-19,51.454231,-2.592328
10/02/2026 17:47,3580,151.69,94.6,45.5,102.55,82.2,69.2,13.65,29.3,-4.5,-0.2,0.766,813.3,13.1,103.1,-4.8,421.3,113.6,1,-0.6,67.2,36.5,51.453064,-2.59388
10/02/2026 17:47,6065,62.18,97.2,31.6,106.25,26.1,97.3,14.4,28.4,7.5,7.7,0.665,326.8,8.3,102.7,29.8,386.6,68.2,1,0.38,86.8,-310.4,51.450422,-2.5938
10/02/2026 17:47,3156,122.24,99.8,20.6,57.84,30.8,81.2,14.53,61.4,7.4,1.4,0.75,491.9,20.1,101,-1.2,419,66.8,N,-1.13,39.5,273,51.453239,-2.584811
10/02/2026 17:47,805,116.48,83.2,45.7,9.77,74.6,77.2,13.63,36.4,9.4,-7.1,0.177,895.6,27.9,103.5,26.8,439.8,110.3,5,-2.76,36.2,-95,51.455681,-2.589817
10/02/2026 17:47,5702,85.41,101.1,41.6,29.42,50.3,43,12.81,36,-6.5,5.7,0.104,318.6,27.4,98.7,23.1,442.2,118.5,5,0.74,56.3,-315.4,51.45549,-2.58572
10/02/2026 17:47,5132,15.33,84,34.6,111.15,70.4,53.1,12.73,40.5,2.5,1.1,0.377,897.9,11.6,103.6,25.1,348.6,108.4,P,-1.44,53.9,-270.1,51.455284,-2.587678
10/02/2026 17:47,2811,63.32,78.3,45,69.1,72.6,25.8,12.62,69.8,3.3,2.3,0.443,402.7,17.4,101.2,-2,310.2,83.8,R,-2,25.3,154,51.454277,-2.585858
10/02/2026 17:47,3094,110.15,93.5,48.1,90.09,42,12.6,14.23,51.3,-6.6,2.1,0.461,468.3,12.7,97.4,-3.7,287.9,62.2,4,-0.81,61.2,-235.7,51.448047,-2.583027
10/02/2026 17:47,5191,5.92,99.2,28.5,56.28,28.5,46.2,13.03,67.4,9.5,10.9,0.335,322.5,18.3,103,26.6,375.4,114.2,5,-2.1,46.4,-390.1,51.453128,-2.596584
10/02/2026 17:47,2692,114.16,106.6,21.1,36.92,71.2,25.6,12.67,73.1,-9.5,10,0.722,764.2,22.9,95.9,13.7,377.8,84.3,4,1.6,51.5,-196.1,51.450452,-2.592505
10/02/2026 17:47,4943,143.07,99.1,30.4,13.8,37.8,85.8,13.03,66.8,-7,-3.7,0.783,497.8,9.4,102.1,26,251,97.1,2,-2.5,88,-83.8,51.456906,-2.591443
10/02/2026 17:47,844,119.61,94.5,25.1,103.46,62.6,79.4,13.76,75.8,-1.4,-0.6,0.239,367.6,6.4,98.3,9,441.1,105.2,N,-1.95,65.8,291.2,51.457393,-2.597021
10/02/2026 17:47,2235,74.64,104.4,42.2,111.74,80,77.1,12.52,52.4,-6.6,2.7,0.76,598.6,26.5,98.9,8,334.8,76.3,4,-1.89,97.9,434.7,51.456185,-2.596061
10/02/2026 17:47,4490,66.12,99.4,47.3,118.83,11.7,28.1,13.75,31.8,-8.8,4.2,0.816,668.7,25.3,104,20.6,275.9,93,2,-0.95,26.8,318.6,51.454017,-2.593592
10/02/2026 17:47,3785,93.37,103.5,18.8,19.71,49.6,38.4,13.08,49.3,7.4,-5.5,0.28,346,7.4,98.1,28.6,258.9,110.7,6,0.27,16.9,149.6,51.463531,-2.585814
10/02/2026 17:47,1820,128.06,84.6,36.2,117.98,96.4,88.6,12.41,65.5,-0.2,-4.9,0.445,435.3,15.3,102.8,15.7,419.6,92,R,-0.07,45.9,-299.8,51.446105,-2.58096
10/02/2026 17:47,1154,155.97,82.4,28.2,97.18,9.5,73.2,13.73,33,2.2,-1.9,0.563,320.3,15.6,101.7,-0.5,329.6,119,5,0.35,30.5,307.8,51.45081,-2.579906
10/02/2026 17:47,5874,38.16,80.7,30.2,68.26,38,22,12.34,71.3,-8.6,1.4,0.666,452.4,17.3,100.8,22.7,326.4,98.2,D,-1.28,96.7,-188.2,51.455227,-2.592388
10/02/2026 17:47,5475,51.26,102.9,13.4,20.41,14,46.8,12.94,79.2,9.1,1.1,0.641,350.3,8.9,97.9,33.4,369,98.8,N,-1.44,6.6,32.4,51.459152,-2.578133
10/02/2026 17:47,3144,52.81,90,29.8,47.69,63.9,68.5,14.13,23,1.6,0.1,0.465,762.6,20.8,96.6,-3.1,305.5,108.9,5,1.41,87,-71.3,51.454289,-2.58768
10/02/2026 17:47,3018,95.74,75.9,46.4,12.27,22,93.6,13.99,63.8,-6,2.3,0.546,888.6,28,95.7,26.6,262.6,80.6,R,2.29,76.8,317,51.448565,-2.578611
